Id,UID,Type,IdPlan,TurnOn,Hacked,Traffic
25580,49beab7c-6fba-4edd-969b-5915328e58ed,P,3,True,True,366485.4002095015
12042,49c55c6a-46d2-4bad-9086-ec9ae39ab2b8,P,0,True,True,266743.4608856399
17427,4a2fed46-3b5f-46e1-8b47-2f873777714a,P,3,True,True,80114.2038984052
23252,4a31759a-f818-40f1-a966-b7f5779d62e0,P,2,True,True,181020.98462229208
17949,4a4135ef-5f7d-40f6-93c0-57b10c531435,P,5,True,True,36959.9744387734
16510,4a53b51b-283f-4482-ae20-3182b765b1eb,P,3,True,True,47634.0999466477
18155,4a54c2c7-5c76-48cd-b1aa-e6beac0f1fe3,P,7,True,True,657268.1839381632
20604,4a752830-f13b-4d4f-a32d-4d1a4381a086,P,7,True,True,625793.9136730715
9549,4a7e06bc-a2e5-482a-b33d-b4eae109e15e,P,2,True,True,1468316.2074388196
12528,4aaf14c2-78ad-435a-93a0-cee6514e483c,P,0,True,True,311064.41339790565
10721,4af74f3d-a17a-46aa-a9bf-c2f57f7adaa8,P,2,True,True,466956.1206543967
18071,4b34bf72-6e64-4a63-9e5d-0d03d561cb46,J,10,True,True,8518966.83994528
6612,4b351eb6-77a9-48da-aec2-326a990bc53d,P,4,True,True,223373.14844416853
23426,4b392f14-c811-446e-ad40-aab0c913fccc,P,0,True,True,374666.5343598517
23800,4b414c06-6a96-4bbe-99e7-f32c002adb01,P,4,True,True,235482.16647834275
3563,4b5ebddb-0f19-45ea-bdfd-dfc861397a11,J,12,True,True,4432826.188355691
4465,4b968460-6621-455f-9367-4c9b3ba1c971,P,6,True,True,580280.9532428356
2969,4baff205-d9f3-4b42-83b8-081d7ccf96ae,J,12,False,True,7920531.380618418
20307,4bf78e92-8e75-41e5-b0b5-3fc6f3cc5279,P,3,True,True,249533.98127659573
18967,4c0b1183-2fd2-476a-9fd8-5aae3c5fb7c6,P,1,True,True,90520.5543149327
15702,4c24a839-9f92-40b3-8043-c9b0d8ec9c21,P,3,True,True,628364.7132884464
15789,4c2ce128-a3f2-4510-a0d1-925bdb4f8994,J,11,True,True,11959841.798873307
23543,4c519dc8-7887-41d1-b3d8-30e7080fc3bf,P,6,True,True,88506.95747279002
11496,4c73a6ff-8f42-4fab-b379-ac8ec9dc4212,J,10,True,True,6686422.265451884
4614,4c7a0973-89a8-42eb-b11d-9bd420c782e7,J,11,True,True,8521081.819494585
23700,4cbf16c6-9be5-4d95-8416-b0a11a9342e0,P,3,True,True,57456.15542261447
8893,4cc8dc93-227d-4182-8ce6-46af2a4eeabb,P,7,True,True,339339.3252676957
30464,4cf8a6b6-603b-47cf-85e4-aff996fac0c9,P,4,True,True,406030.463052358
13649,4d0135aa-4873-4e60-ad3a-641f7015aaf9,P,7,True,True,353599.82608695654
25106,4d04eb99-c5e4-44f1-a3c9-260f258016e7,P,0,True,True,173487.6629969419
22590,4d38375c-1b19-4c8e-bc47-6dffdf29ed23,J,10,True,True,6865017.227354599
261660,4d39dec4-783b-4488-86b2-45db135fa072,J,11,True,True,6512074.49197861
35842,4d3df487-d45f-45c8-94f4-1b9252360e24,P,5,True,True,502102.8025773945
31144,4d4233dd-e100-4d8b-86f8-40f4051d1403,P,5,True,True,46468.755396057626
21986,4d538500-61d2-4ea4-9216-79e8df204f93,P,7,True,True,268535.16499149526
291087,4d5a806c-30f1-4574-8b05-7af00b1754da,P,6,True,True,-247448.71991001125
12135,4d8fd0f6-1f0c-42fb-b653-a15fee7081c7,P,0,True,True,564684.9403141361
19593,4d97009a-43e1-409b-b109-6cd963c6fc62,P,3,True,True,190077.56386651323
8998,4dbd6414-9d1f-4d70-8fcc-d1267c65d52b,P,5,True,True,74770.54080362196
12548,4df0ae3b-3c32-44e4-870f-71d820766424,P,6,True,True,642550.2771879483
12912,4df8c211-d130-4a6f-8c70-d476b1ea7ede,P,3,True,True,160334.0416524411
10543,4dff7fd9-105e-4406-8cef-3823ad64e489,P,2,True,True,146860.05628742516
20087,4e09ac9c-f4fc-4c07-83dd-34f33e43828a,P,4,True,True,365833.9458737053
26624,4e11d821-d055-4d77-ac4e-9bd20d42a04c,J,11,True,True,7736581.331805874
13363,4e2d63cf-5335-4ea8-b603-9d0f8e78f0de,P,6,True,True,283895.6015921838
11517,4e3a943c-3cde-41b2-91f5-b1812091b35a,P,3,True,True,111470.23923950356
25380,4e4ac078-8490-4473-9c47-a71c003274bd,P,6,True,True,191900.6996888232
31372,4e50f8da-e613-4fff-b8e8-1c10e02122c4,P,2,True,True,491583.91328114143
15747,4e543ae9-32bd-4e88-8782-f7eda86b4ad2,J,10,True,True,2087821.4338291304
19816,4e58cd5b-b4e5-4877-9f66-09ec493cf5fa,P,1,True,True,828070.725433526
5024,4e657bb4-cb15-449f-b3ee-9e542484075e,P,5,True,True,680205.854467159
17162,4e731108-26e6-4563-8c6f-7b8633cde892,P,4,True,True,127208.81381241253
278146,4e7f58af-b459-48f8-acb6-f447112ee898,J,10,True,True,4783601.552951389
4099,4e969e21-6b31-4384-89ce-eb60fb1c372b,P,5,True,True,645044.1267448831
12899,4e9ab172-a90e-4fcd-9deb-968d78d887df,P,4,True,True,739018.9580143818
21095,4eabffca-521d-4fd5-b05a-e6f9c8874a86,P,6,True,True,248696.06122109463
31095,4eb14993-92b0-43b3-bb81-992b3d91717d,P,2,True,True,326864.440534376
19770,4eb7ac63-1fc4-457f-be2c-7e7d866e4c02,P,5,True,True,97725.8815109344
18946,4ef5e6af-d6e2-475a-8b23-cd1abe5b7402,P,2,True,True,672936.2771617351
233508,4ef9ef74-309d-4750-8b7a-d04243b3fd54,J,10,True,True,4499060.679646018
26912,4f1204c4-d0e8-4e1a-bcd9-77d965675e29,J,12,False,True,7768300.684751412
31436,4f208043-7ea9-4500-8674-12d5c491abbb,P,6,True,True,620388.4554876793
19255,4f2de9d5-2221-45d9-9068-3524a91b686c,P,4,True,True,189861.12302070647
18021,4f35fb50-2078-4965-84b7-e415fd7c7a47,P,2,True,True,139640.14190927555
16507,4f3eb136-ba49-4e09-b757-e2019c2d97ef,P,3,True,True,185654.7770584895
19892,4f47953c-0f5e-48d9-bcd0-14f4a351b863,P,7,True,True,285257.93062353693
23134,4f4e0976-7f97-43bd-884b-09e22253bda4,J,12,True,True,3282026.669683258
16207,4f9c4ecf-e656-4c7b-b952-51da1e586fcc,P,1,True,True,124233.7734276429
16951,4faf9856-baf8-4adc-b58a-38cea3d66440,P,7,True,True,197961.7923784494
18659,4fb924c2-8b48-4279-a9bc-c0f83558e77e,P,6,True,True,638257.3656345566
29271,4ffef24c-746e-417a-a686-88ae9b340e63,P,2,True,True,163896.3785226399
25495,50125193-3810-4aff-90b7-ecf563f5a1b6,P,3,True,True,182532.43654301693
12141,50394aa0-ca41-4d4b-ae61-535a5e51bb5d,P,2,True,True,419548.1016500485
24042,506e2de1-d814-44fb-969f-7064ce4b6824,P,6,True,True,628009.623557501
16448,513bc76d-df48-42bc-bccd-6a2baa1f4223,P,3,True,True,1190574.408665682
26501,514cda1a-8186-46ee-b19e-a06faa275cc2,P,1,True,True,726348.6757780655
19083,515538bb-bde5-4d30-b695-c2f82700d764,P,7,True,True,1386740.2251943413
76162,516406bd-dcd0-4047-8133-1908b70b1036,J,12,True,True,0.0
12662,51ca6982-ded6-45bc-bc7f-30441a2f5628,P,1,True,True,1005884.0283714684
17544,51dab529-530e-4298-b83d-77e9e01ff1c3,J,12,True,True,4966200.99260868
22435,51ef39db-fae9-414d-bc23-7b288ccdcc24,P,2,True,True,226819.5808885164
26098,520790d0-4978-4259-b319-e3b761abfdc9,P,6,True,True,279775.7083805209
22698,521db7af-f064-49f0-9203-dc6f0a8984ef,P,0,True,True,268815.20896506263
16120,52485729-f1e5-4b93-8058-7f2742d87b91,P,6,True,True,1022433.0739541642
17484,525be468-191a-402d-b5c9-e2bdfd1c3e51,P,1,True,True,925381.8659058488
274748,527fef34-892e-486e-9cec-6f35e044a4b7,J,11,True,True,0.0
21293,52a5f19f-33de-4309-8162-5fc3e4cfb476,P,2,True,True,283394.68029019993
9562,52a9be8c-2b07-41ab-82c4-99503127172f,P,1,True,True,1531842.4253514097
9788,52ebe894-bd66-4533-bb45-79fcc5e3a372,P,0,True,True,46543.627369240174
13083,53347b5a-90fd-4cc8-bf1d-d8336aa82eca,P,1,True,True,371752.98473162286
18090,5343d74f-a659-465d-873e-5f16feadd8a5,J,11,True,True,4032782.156276833
229927,534918b7-4c82-4d84-8a32-8218580d0880,J,11,True,True,843774.6771653544
19849,537c28fd-d846-4633-9069-d1a1b8371cd7,P,5,True,True,358609.2141148325
31115,53a1921a-6341-4e3a-b3b7-6ef1bd84612f,J,10,True,True,538460.9865989139
23915,53abeaa8-4618-4251-8685-588f95831d28,P,6,True,True,883900.7312140638
9076,53e2ae90-33ba-48a1-8fd4-7d8b9e2b4c8b,P,0,True,True,307052.7350684519
23190,53ea2aff-44b1-4413-a889-d8dd7c8d81c8,P,7,True,True,34905.76693591316
13705,53f8cd62-4197-4c11-b446-81a7c206cf47,P,2,True,True,69124.49650510792
27473,54142d61-091e-49c5-ad97-ab90356b692a,P,7,True,True,394927.81865130056
166307,548ba9b1-57e5-40af-bd5a-1e6b95a2c260,J,12,True,True,2624027.0791366906
22499,54c33319-bf41-4fe3-89ce-7de0030aa42e,P,3,True,True,223257.6096904441
17482,5520bbb3-7b30-442e-bcb7-7f51e28f691f,P,6,True,True,485370.3121187585
13161,554f3e72-7c04-458d-bacc-676b6a56dce3,P,7,True,True,474571.9470676692
21807,55620b0a-1b47-4f41-bb93-7465ba949dcc,P,5,True,True,129843.4047888386
20567,5563a128-4f1b-4fbf-a46b-550f6176368c,P,5,True,True,358798.0502376103
16782,5569da80-cdb7-4281-b166-823e0e8adf74,P,4,True,True,48709.491570180784
14044,5576509d-24e0-4328-9e26-517d8273b5ea,P,5,True,True,736912.3371260009
10838,558d0008-15ad-4ea2-b3f0-508fbf2f5c3c,P,6,True,True,185406.11072815323
20343,559df2d9-c815-4901-a0be-2840e71cf53e,P,5,True,True,487754.1992619927
23341,55a12175-fc23-40f4-b483-371fa1afd191,P,5,True,True,197918.13722529777
20050,55ac610f-be16-4fc9-af30-77c8922ecef6,P,3,True,True,207350.48913272843
10985,55b3ff5b-94b0-4d65-a069-dc525d3d2de3,P,3,True,True,274187.07244099246
175703,55c2556b-1f9c-456e-ba4a-85c7b945c140,J,12,False,True,0.0
353633,55c9adf2-f2ce-41e0-91b6-3ae2705ddaa9,J,12,True,True,4006570.704225352
9285,55fb309a-927c-4a49-94a0-537b1378ccc9,P,2,True,True,361933.33681846026
22991,560a7348-c4fd-4445-9bd1-aa63f93effd5,P,4,True,True,782636.9888813917
12824,5631d187-bd2a-4267-9167-d24a255e09f0,P,0,True,True,259227.71303548448
32309,5643c334-5382-44c6-bcf0-14f53416b630,P,3,True,True,154236.36231884058
17553,564c39c4-e8bd-4c30-9261-685f1339a43c,J,10,True,True,8012073.380002181
16107,566dca7f-3fd6-4e2a-876c-df0959ac18c4,P,7,True,True,143132.31838030965
11558,56b5711e-d1f7-4d36-8354-3c123fd93b42,P,6,True,True,231401.96283919265
14574,56c0aa05-318a-42f0-a5ba-c78754f5f8a4,P,4,True,True,157773.59156151945
18766,56d657c6-bd0f-4490-92d7-2467e64a8060,P,4,True,True,124485.54495692544
12791,5704d8d7-45b4-4937-8f9a-68e4c2129fea,P,6,True,True,158006.28810020877
23930,570e9d52-c1fe-4ad1-b712-ad0462e3d7c4,P,1,True,True,216213.5308807284
20707,57172dee-51e4-4175-aafa-d9c9ec8a3842,P,0,True,True,507861.3383378016
8935,5724e732-dbab-4a2e-9204-2c96feca5c23,J,10,True,True,9140622.825459689
24995,5726d3de-ef30-44fb-86fa-a99a794c932c,P,3,True,True,262328.1356912468
11357,57735c11-4d5f-49f5-be57-3f72ad40869a,P,6,True,True,420391.69629985583
19003,577d5a93-8a7f-494d-ba5b-a8ae7268d71a,P,4,True,True,406090.6135522781
24565,579c2cec-167b-43d1-866e-818f8e86f2fa,P,5,True,True,46334.49294532628
9588,57a9b55c-0d3a-40e5-9520-43ebcdc99f5a,P,2,True,True,381086.483960396
20829,57c5ef26-1bb4-4a7b-ba49-cf8f8e097a5e,P,3,True,True,479719.7808518384
4987,57df0bdc-89a2-4192-b65c-be05bd785d6d,P,3,True,True,1277629.5600979454
33895,57eef232-48cc-4330-b21d-854a1bc06b2c,P,0,True,True,62412.04108584006
32550,57f9647c-ab08-4fe4-a4c5-5126255e92af,P,6,True,True,193352.5510599565
18870,58258315-7ed1-4849-aa1b-acbc38632130,J,11,True,True,5994483.30964467
25035,5831f3a4-31a3-4434-b55c-8bfa02cd8923,P,1,True,True,668666.2178076062
13450,584741b9-a0d2-419d-9ac0-bdea551383b6,P,6,True,True,527163.3377036154
25284,589808b4-b7ca-4b65-937f-06a0c66fd26d,P,4,True,True,247226.2587268994
20167,58a8a192-d489-438c-a7f8-a6dd030288c4,P,2,True,True,365920.6262129642
19523,58cad784-baa3-47b4-b2e9-461b9293ac8a,P,0,True,True,1013039.5025420416
19507,58cd3940-b4e4-44cb-bdfa-439c1998032a,P,1,True,True,317818.42136617354
18504,58ea083f-28e1-45e6-9626-086f10f6c6e5,P,4,True,True,265284.0453400504
22708,58f4b67c-8a4b-45a1-9b0c-87defc2af88c,P,1,True,True,93454.5519659134
227681,58fa6d92-a4e1-4003-bfdb-745b741d6eb1,J,10,True,True,0.0
11295,591c809c-9bb1-493f-8f96-757b9fcb6afb,P,0,True,True,803177.8875558238
11137,59200a04-fde9-4abe-95ab-6b63ca290579,P,4,True,True,112544.1030841371
16757,592cac4b-3408-4869-a973-8af6b9ea96c4,P,6,True,True,1082681.8981087068
11913,5941b849-8c08-4f82-a0ab-bfa6e4d81b3d,P,3,True,True,708018.8525185797
13257,598ea20e-ac11-48a2-8335-78c686468864,P,2,True,True,796717.2812645282
22540,59e85712-3f9d-460d-a9d1-659ebeb8bd5b,P,2,True,True,523183.5623423928
31678,5a0e0b8e-4b8f-4279-8005-bf1f208e0b58,P,3,True,True,73530.08755185518
24589,5a513047-696f-4d3e-92b1-d41ca433858c,P,0,True,True,38964.11008822401
34439,5a76cca2-d369-49c8-b6e2-661d2fa1cae6,P,6,True,True,39962.131939174185
21707,5ab118b4-dd3c-4ff0-9c6b-03cff1764665,P,5,True,True,285487.9471036063
32093,5adcb430-c7ea-4361-a634-ae42de5f7242,P,5,True,True,264643.0175783383
8358,5ae4691a-3201-4be4-802b-13929930c945,P,1,True,True,341852.1036763575
12143,5b8dd0f2-446d-4001-b4cb-a6b8414e0c37,P,5,True,True,207784.8972383994
268719,5b925462-a44c-4a76-9e21-23a0a11c431c,J,10,True,True,10834337.907715391
16110,5b9341ce-3c87-47af-9636-0d6fba1c83c8,P,5,True,True,967335.1164431898
16084,5b9cdc59-b8a0-458f-b68e-3bc8f1de594a,J,12,True,True,8098799.50589136
14349,5c01ae74-9e4d-4de5-a2ac-999877fcb557,J,10,True,True,6217702.343816105
21680,5c0c6119-a297-4e96-92b6-fd0e441151ed,P,4,True,True,190976.27785985905
15096,5c24f86a-9210-4778-b942-af9762025eba,P,4,True,True,890833.7911869789
23615,5c50c012-a489-48e4-81ac-ea9c57dd1555,P,0,True,True,968344.8512455516
10494,5c52a8f2-3b50-43cc-a486-0a4207686763,P,5,True,True,848973.4808550258
32446,5c5a23b2-58e0-4715-ae66-6c94a5effe14,P,4,True,True,213550.66397787508
23603,5c74c223-b17d-47c3-ac1c-1e09f4c20074,P,3,True,True,672184.4135322546
18211,5c8f3cc4-ce70-48eb-b348-ca1034bbbcdc,P,0,True,True,175789.18112292484
11913,5cb690dc-6d67-49e2-b3ac-fe8881a5ed03,P,5,True,True,225220.96756698124
351682,5cc9598a-885d-4e26-9f82-a069dca88070,P,6,True,True,-223012.8333333333
9730,5ccd8fd2-c257-4f7b-b753-76e3730e1e7c,P,4,True,True,1061689.707688128
30729,5cef560a-4830-437f-9b20-7e609ce7b264,P,4,True,True,961542.7694650677
23056,5d0a1c74-cdd5-4f62-847f-4a2ab7249339,P,0,True,True,324926.3186180422
15171,5d2c049b-faae-4101-8e18-429eac94b96d,P,2,True,True,160636.96002213308
22260,5d33a53a-f3ee-46e2-b550-f7d0c80b00b0,P,5,True,True,665630.8038066236
17875,5d5f4783-de18-40e3-ba91-ec1bb1a54612,J,10,True,True,8330294.926323663
21494,5d9cf3d0-1ff1-4c70-a5d3-2b397f3f617b,P,6,True,True,351065.70047934924
8754,5dc0afba-2eab-4620-aa50-65f390900d37,P,6,True,True,340905.74064221216
10772,5dc7c1c3-c835-4b6e-8e13-a2b6139562d9,P,3,True,True,145719.67280867917
10118,5e0c76b6-bb5e-4469-9a3b-a3bf885e098d,P,0,True,True,330544.6443531708
20846,5e166240-75ba-41ff-9635-66f5e0ae9f7c,P,7,True,True,710587.3697225284
22054,5e1a0610-eabc-4fcd-97e3-95406a3d0fc4,P,5,True,True,19117.663445223166
18532,5e282768-c3b5-4114-be3b-cc6c38e39ad9,P,7,True,True,659420.8788103354
13356,5e46da0d-20a4-4fa0-aef3-5fa4ad67ef04,P,1,True,True,322499.38469140686
233056,5e6d3d32-a4c1-4ea3-860e-a7cb7ac839a3,P,7,True,True,-369887.5015576324
20356,5e8cf07b-cc6e-4a64-b3eb-d17de838152b,P,4,True,True,828482.6433378196
17293,5ea035f8-679a-4a5d-a9ba-2ba06b35636d,P,7,True,True,416077.1900010728
28286,5ed32d1b-103b-48c2-a675-0f5b9c6dcfd0,P,1,True,True,56573.38606659848
20299,5f31cd9e-3507-49cd-84c0-2ff635876ec8,P,7,True,True,279106.8350705089
10011,5f37353c-f3c1-44be-9c26-596979aacd94,P,2,True,True,201825.51401370228
25303,5f650fc3-db26-4e59-8947-1a7cef570256,P,5,True,True,350770.7608763498
14804,5f716e64-e97d-45a5-8a8c-2aaa39df9769,J,12,True,True,30098.89924545051
24869,5f998831-b7f3-4589-adc4-18e40df99cbd,P,3,True,True,239369.63106384108
14846,5fb26f7c-e593-4960-a0bf-8d52ae9d73f7,P,5,True,True,931815.7880033682
17662,5fdb43c6-a86a-4883-a91e-5456f3e8ed74,P,1,True,True,563493.0266031426
20705,5fe9a902-2bef-4578-8aa0-123914a47f23,P,1,True,True,425374.1140684411
15880,60199352-88e0-4d37-9f1b-feb283d282a4,P,2,True,True,1035838.1365502644
2661,602fbcc8-eee4-491b-b3d9-f0b1a105b04f,P,2,True,True,115523.1396214826
2550,606f3391-dde2-4f10-b3a1-e7c7cc3bbb5e,P,1,True,True,568185.9187893317
18598,6089fc9e-b92d-441c-9be7-6f891387c988,P,5,True,True,58152.89498376037
13825,60a99df0-c984-41da-9b37-c4508b4d49f2,P,0,True,True,426535.02677888295
17138,60ae1f37-3412-4878-ba3b-582001d5215c,J,12,True,True,8035399.888402885
35951,60c4ea41-3287-4711-8c66-6524559fa1e0,P,6,True,True,180309.28727400387
7528,60dcd859-8eca-4415-9feb-e71680e53b4a,P,5,True,True,845480.1488227454
13966,6124a2a2-fc3b-48d8-9c74-40e9efcb9adb,P,5,True,True,819761.7376516194
29158,61283b35-3363-458d-9b8d-273d0b5d1ae4,P,3,True,True,142639.0262806576
17147,6136bfa8-31ff-401d-86ba-5a3146b4eaed,P,6,True,True,497195.152970297
10549,6143d805-3d57-447e-a5f6-fe255703a640,P,3,True,True,449420.6942819253
23575,6183b9cf-1e90-4b7c-a3ab-b9641082ca6c,P,7,True,True,106295.4590665959
23342,61b2d5f9-19f2-460c-945a-870735744cbe,P,7,True,True,370206.50578619406
21348,61b3479d-c1f8-4aba-913d-b62b19a75488,P,4,True,True,605133.3825781088
26484,61bcf7bf-ef77-44dd-823d-851a42603c48,P,6,True,True,454699.6974059487
20370,61bd9aee-e7dd-435a-a295-dc118647c3bd,P,6,True,True,126753.81577091268
23956,61cdf4b2-728e-4d1b-b54c-9fd242d8da9e,P,5,True,True,140204.4506284712
28426,61dfd673-961a-4d2a-84a5-d7077e0f4684,J,12,True,True,8949734.97326066
15668,61ea61be-2a6f-41b8-8c31-0fb0ad6deaf5,P,6,True,True,452841.1031899619
21896,61eb2bac-5383-46a0-8d90-76a00d3238a0,P,6,True,True,1070061.487937743
19613,625bb15e-174f-4090-a933-d17dbc80ee10,P,6,True,True,242877.5527137247
26741,626001b9-1d94-4eab-b157-7da8ec7a9526,P,1,True,True,1029294.1573429372
136469,62a12da6-9790-4906-a556-0086764da26f,J,12,True,True,0.0
24262,6314a5a6-9f0e-4e58-9e89-c3496a4bb109,P,3,True,True,283138.67840693577
354045,63590d1f-2236-4450-a485-881c6f04803e,P,4,True,True,0.0
16682,63730a23-905b-4b4e-bb40-864027ef9aa0,P,4,True,True,9150.79469361971
17946,63a1d60d-8a7b-4450-a624-a9c4581b849c,P,5,True,True,248198.92876172825
19722,63d63007-655b-46b4-9c9d-db48e7daea4a,J,12,True,True,7538934.407700372
19767,64493ea7-f7cf-428c-8a6b-5cda6e818034,P,4,True,True,11908.403519643078
35114,646c588d-ae7f-4094-b6a8-8a5ab04ed601,J,11,True,True,4244002.750675067
23222,64731be2-946c-404c-8659-b2ea1985c4ef,P,2,True,True,159721.88518092316
19634,64927f39-b4d8-4c49-b6de-301eb3a62b74,P,3,True,True,658559.379991369
27655,649c01e5-9acc-48e7-befc-0caaa75606ae,P,3,True,True,557388.0386473429
22477,649d5b9d-2fed-4e2c-b864-70500c16d6ed,P,0,True,True,170408.5164556962
21684,64ab46d9-8dac-4e3e-a21c-ebe45fdfd2c1,J,12,True,True,7609162.422945595
11819,64b171af-92ee-49cd-bd43-02aee2abf559,J,10,True,True,7730299.429727478
19237,64db15ed-c9f8-4acc-b132-ff00d5e76629,P,7,True,True,47769.9212695478
307630,65413b5c-107c-4b11-b1f0-a173dfd115d9,J,12,True,True,5341617.333333333
17297,6587cf77-06ac-49e4-85e1-d078650d3e76,P,0,True,True,36235.44315937941
14819,658c0668-a837-40f6-bc00-c6ad58592837,J,12,True,True,7277517.362618676
8969,658df115-b055-4ac3-8952-9e85618d4257,P,0,True,True,438993.0129059117
33819,6596d291-15ae-49a8-83b0-56156027bc8a,P,0,True,True,561452.438240354
23384,65bfba6e-e4d7-482b-a252-f256ee29d64e,P,6,True,True,579506.2236128862
27289,65c87c6f-dac0-45fb-b238-6f28217233e5,J,12,True,True,3485942.148702651
35876,6620afd8-40f3-4df1-a090-a50b71ae6a9c,J,12,True,True,10158799.495628618
19299,6629b42e-ad57-4d40-80c1-7b973887379a,P,4,True,True,523881.9275610136
25041,6631fe79-dfa5-4599-8134-08ec7e235f1b,P,6,True,True,29377.306417931228
11885,664c6e75-4be4-4a08-9ab3-89da0436ac22,P,5,True,True,196966.5356861509
18637,66bad9ec-72d5-4dd7-bc00-26d665c87ef6,J,12,False,True,3118738.847919263
23242,66c5af26-2532-4bd9-a128-450b5c02df1d,J,12,True,True,3267915.741516205
14624,66e1d270-f27d-44cb-b5f1-6d5fc31ea976,P,6,True,True,230043.1732416653
346718,66f5285e-956f-4a25-a837-af9d1c2b0c7f,P,7,True,True,-1024925.1855010662
27993,671d4a83-875f-4638-b753-73b5d7cebd26,P,3,True,True,627035.669511323
22728,672b0494-9e52-47ea-9fea-94fec2d44407,P,6,True,True,747452.5418518519
14867,6730a7e0-bf81-41cc-95d7-1923bed8397a,P,1,True,True,31661.9765208111
22941,67455997-75cc-46d3-a14e-b763f21f1b5a,P,0,True,True,731173.4432331827
9996,6745af85-8afe-41c0-b17d-0c7a445e49ee,P,6,True,True,392706.6708310966
25722,675f6204-fa56-4638-84bf-0d4fb23be851,J,11,True,True,9035984.863753213
8445,67832426-d57f-45e6-b6ed-4cefc06cb8e0,P,4,True,True,166231.96924344363
18936,67871156-5d24-4469-91ca-1978acbdb220,J,10,True,True,6709711.920969549
17804,679bb83b-87ee-4662-864c-40dbc2be04ca,J,12,True,True,6422567.567174483
22697,67e550b4-6d31-47f9-a446-c023372259e8,P,4,True,True,315288.60567250726
7059,6800b79f-4fb8-446a-8cfd-1edde2190734,P,6,True,True,644518.8433900636
231548,68113c7c-8bce-4e0a-b8ac-63e819a819c4,P,1,True,True,0.0
17353,681c00f4-aaab-4e24-90e2-996f3f4e2c5f,J,12,True,True,7140347.49526948
10397,68230449-2f4c-42e9-9097-983f6ca23df1,P,5,True,True,905745.2715078036
15268,68416b50-de49-4d5b-840c-d2d38e3fc6a7,P,0,True,True,217088.36978794372
15733,6853a06a-da9c-4e42-82db-501910561303,P,0,True,True,154874.28902212114
24716,689b0268-cdd6-4b8e-82bf-076723928625,P,0,True,True,325776.4678502438
14603,68a4f020-fbff-4b8e-8a74-2d001ce18573,J,11,True,True,3881354.129630263
17316,68cab9d1-be3e-47f6-9675-09b99c20dd43,J,11,True,True,1617146.955228603
353507,69167b5d-fb35-4c5f-9baa-5f2fbc32195a,J,11,True,True,3027429.45819398
12069,69356d75-4071-4b36-bf71-a5a8e62f9f9f,J,11,True,True,6249368.574156588
22463,6963a27a-5124-48ad-babe-5f13a87f3f53,P,4,True,True,215890.0284529372
12013,6999d6b9-3179-4289-8392-b91f0616f4a0,P,2,True,True,733944.4895470383
11783,699f613b-80ea-46c1-bf9c-06e52aa8c5a9,P,3,True,True,79133.74423744869
26618,69c403de-cd62-4bc7-968a-a1797b13185b,J,11,True,True,10988536.412078151
24284,6a13ae0f-656c-44a7-ba06-53224248f8f3,P,0,True,True,1139220.2904458598
17228,6a246a9c-4599-448c-b2c8-894b15c66c25,P,7,True,True,162817.3332197615
11358,6a47ea2a-5d3c-4dea-ae2e-6486cb9a4f5f,P,7,True,True,43418.53460598515
16521,6a8aef9d-b741-4431-9b73-1794524001a7,P,1,True,True,658942.1732429919
17207,6a9719f9-13f9-4c14-80f1-4bd80346b4dc,J,10,True,True,5330768.701700263
26387,6a991fe3-5231-4424-99f8-172d718b69f2,P,1,True,True,363548.67275233415
14388,6accc076-701c-4cfe-9db5-c18d6256a9f9,P,5,True,True,545998.5250409165
269775,6afcd38a-93b0-48ad-9066-c2a38ae3a361,J,11,True,True,4116204.231678487
22807,6b1fb925-f683-4d0f-801f-d5d893539015,P,2,True,True,286375.70211491873
30152,6b45aeb9-515a-4dd3-96fd-fcb742a37b05,P,5,True,True,126043.96207148068
22750,6b4a409a-7960-4293-bf77-dc8e9fa9ee0d,P,7,True,True,291138.7268641682
16612,6b4e8e95-bf36-47e0-ba53-9772e63b1e83,P,6,True,True,947745.0579821764
24773,6b5579de-a327-46c2-831e-43942127e93d,P,7,True,True,397061.02349298855
9349,6b66e83a-69c9-43a7-b781-4d5c18e856e1,P,7,True,True,1032227.0065359476
29670,6b84d019-9561-4535-8712-6b9131ef5a45,J,10,True,True,9520547.876799256
30173,6b920be2-c512-4410-b34a-1256ebbf36db,P,3,True,True,808076.6374133949
13455,6bd14f58-a6be-4b93-b208-684b6bacb031,P,7,True,True,583837.5267338196
325511,6bd537bc-7540-4afc-ad29-6f73d97c21a3,J,10,True,True,3984232.662721893
18451,6c73e67b-652a-4949-9cfd-69a09dbdec97,P,0,True,True,376690.4487218754
15920,6c78b2b8-becd-464b-bd40-4e74c21d106b,P,0,True,True,344043.1476170742
18676,6c9b995e-02f6-4079-9dd6-18fdeeef85a6,P,1,True,True,506890.1533845
200562,6cdd3923-f6b3-4a88-98bb-7ab2329c73da,J,12,True,True,0.0
13237,6cf00ef6-02e9-466f-b332-bdc4c99d0099,P,3,True,True,325716.4701544135
19724,6cf86a48-63a9-4c7a-a982-8f206aeaa341,P,7,True,True,1425256.305912104
19582,6d1e8bf2-14b9-401a-9f02-74a69442c128,P,5,True,True,23656.31518763644
13579,6d4679b1-522e-4fc7-9e12-38c0e8d13e3f,P,7,True,True,394989.4457952545
22061,6d51627f-644a-4c03-8036-2b346b294b1a,P,3,True,True,358414.95360305137
